Unix,Date,Symbol,Open,High,Low,Close,Volume,Volume Base Asset,tradecount
1587038400000,2020-04-16 12:00:00,BTCUSDT,7019.97,7077.0,6925.0,7054.5,28114.631,197011427.06625,79736
1587034800000,2020-04-16 11:00:00,BTCUSDT,6948.01,7064.58,6933.61,7019.97,23487.756,164417193.20194,61302
1587031200000,2020-04-16 10:00:00,BTCUSDT,7024.34,7059.65,6906.2,6948.01,26910.881,187746044.16313002,71089
1587027600000,2020-04-16 09:00:00,BTCUSDT,7039.6,7094.0,7014.06,7024.35,20253.468,142790500.7456,58617
1587024000000,2020-04-16 08:00:00,BTCUSDT,6888.35,7172.26,6864.59,7039.61,51952.254,364450316.34545,134978
1587020400000,2020-04-16 07:00:00,BTCUSDT,6682.43,6984.7,6678.47,6888.35,80733.519,554245944.72554,192876
1587016800000,2020-04-16 06:00:00,BTCUSDT,6627.4,6689.23,6626.23,6682.37,13154.617,87670960.02955,48980
1587013200000,2020-04-16 05:00:00,BTCUSDT,6616.7,6645.0,6616.02,6627.41,7465.995,49503023.549909994,29403
1587009600000,2020-04-16 04:00:00,BTCUSDT,6645.84,6677.0,6616.0,6616.56,9381.379,62309979.87148,34080
1587006000000,2020-04-16 03:00:00,BTCUSDT,6635.79,6663.0,6572.42,6645.85,13112.937,86855959.41175,45235
1587002400000,2020-04-16 02:00:00,BTCUSDT,6617.99,6640.0,6600.39,6635.74,11405.24,75523451.09444,40211
1586998800000,2020-04-16 01:00:00,BTCUSDT,6567.12,6657.43,6538.0,6617.99,22596.565,149201714.67466998,72687
1586995200000,2020-04-16 00:00:00,BTCUSDT,6616.88,6617.08,6465.33,6567.39,42539.684,277988534.62751,111919
1586991600000,2020-04-15 23:00:00,BTCUSDT,6705.07,6712.0,6602.59,6616.89,28191.828999999998,186946554.86703998,71261
1586988000000,2020-04-15 22:00:00,BTCUSDT,6724.05,6727.36,6689.4,6705.08,10711.003999999999,71841351.74236,30584
1586984400000,2020-04-15 21:00:00,BTCUSDT,6736.01,6757.9,6719.0,6723.84,5748.967,38720457.97602,25679
1586980800000,2020-04-15 20:00:00,BTCUSDT,6725.31,6749.0,6710.0,6736.08,5754.221,38751686.54586,25209
1586977200000,2020-04-15 19:00:00,BTCUSDT,6745.12,6746.5,6719.9,6725.3,8067.309,54314493.38702,32467
1586973600000,2020-04-15 18:00:00,BTCUSDT,6741.71,6769.0,6736.94,6745.12,8845.984,59749258.1631,32266
1586970000000,2020-04-15 17:00:00,BTCUSDT,6725.09,6758.0,6720.99,6741.58,6054.069,40813520.64047,26235
1586966400000,2020-04-15 16:00:00,BTCUSDT,6699.85,6744.0,6686.0,6724.65,10875.868999999999,73149737.57544,38496
1586962800000,2020-04-15 15:00:00,BTCUSDT,6714.07,6739.0,6688.5,6699.85,12071.215,81032425.67539,35992
1586959200000,2020-04-15 14:00:00,BTCUSDT,6727.96,6770.4,6709.33,6713.63,13047.741000000002,87919543.92016,39529
1586955600000,2020-04-15 13:00:00,BTCUSDT,6712.13,6744.89,6689.19,6727.7,15022.028,100984025.38344,40203
1586952000000,2020-04-15 12:00:00,BTCUSDT,6779.29,6779.53,6672.1,6712.19,32923.997,221113317.71504,93008
1586948400000,2020-04-15 11:00:00,BTCUSDT,6783.27,6795.98,6736.84,6779.23,17080.945,115726878.32055,59584
1586944800000,2020-04-15 10:00:00,BTCUSDT,6836.0,6865.0,6755.0,6782.97,21371.876,145507185.08819,66996
1586941200000,2020-04-15 09:00:00,BTCUSDT,6847.57,6858.06,6822.02,6836.01,10252.097,70123441.49269,42486
1586937600000,2020-04-15 08:00:00,BTCUSDT,6860.1,6878.02,6830.09,6847.51,11050.163,75779087.49831,36914
1586934000000,2020-04-15 07:00:00,BTCUSDT,6881.2,6888.17,6855.34,6860.1,8712.851999999999,59875128.86725,35081
1586930400000,2020-04-15 06:00:00,BTCUSDT,6901.54,6912.0,6877.0,6881.2,6433.425,44362961.724470004,30110
1586926800000,2020-04-15 05:00:00,BTCUSDT,6887.2,6904.28,6869.62,6901.6,5986.378000000001,41241881.468270004,26681
1586923200000,2020-04-15 04:00:00,BTCUSDT,6901.71,6929.0,6884.0,6887.19,9357.311,64631845.07635,37545
1586919600000,2020-04-15 03:00:00,BTCUSDT,6886.93,6912.0,6872.71,6901.7,6572.954000000001,45285867.20965,28318
1586916000000,2020-04-15 02:00:00,BTCUSDT,6872.05,6900.18,6857.27,6886.98,9387.364,64609194.41185,41238
1586912400000,2020-04-15 01:00:00,BTCUSDT,6829.1,6877.0,6822.0,6871.67,5659.259,38747898.25226,35664
1586908800000,2020-04-15 00:00:00,BTCUSDT,6864.11,6866.41,6805.0,6829.0,11957.832,81654674.25587,46954
1586905200000,2020-04-14 23:00:00,BTCUSDT,6869.01,6885.55,6836.42,6864.11,5561.706,38169354.14975,32883
1586901600000,2020-04-14 22:00:00,BTCUSDT,6847.4,6900.0,6830.0,6868.3,8266.893,56826685.69417,41754
1586898000000,2020-04-14 21:00:00,BTCUSDT,6859.0,6875.28,6830.24,6847.41,7027.222,48178624.3558,32477
1586894400000,2020-04-14 20:00:00,BTCUSDT,6911.47,6925.95,6825.99,6859.0,13455.84,92461247.14601,50512
1586890800000,2020-04-14 19:00:00,BTCUSDT,6904.19,6920.0,6855.0,6911.3,11456.618999999999,78941381.29779,48119
1586887200000,2020-04-14 18:00:00,BTCUSDT,6915.41,6933.57,6885.0,6904.18,9005.347,62254909.83393001,35665
1586883600000,2020-04-14 17:00:00,BTCUSDT,6941.2,6975.6,6905.0,6915.41,16520.041,114635980.21003,57720
1586880000000,2020-04-14 16:00:00,BTCUSDT,6900.59,6948.0,6874.98,6941.19,15155.101,104926104.39379,57048
1586876400000,2020-04-14 15:00:00,BTCUSDT,6887.51,6930.0,6867.2,6900.59,14563.693000000001,100497286.35298,52616
1586872800000,2020-04-14 14:00:00,BTCUSDT,6884.52,6946.0,6841.0,6887.51,31207.638,215402423.55248,96894
1586869200000,2020-04-14 13:00:00,BTCUSDT,6833.22,6885.0,6831.15,6884.52,13751.829,94407652.9049,49495
1586865600000,2020-04-14 12:00:00,BTCUSDT,6823.67,6840.0,6793.09,6833.21,7978.061,54412590.34217,29730
1586862000000,2020-04-14 11:00:00,BTCUSDT,6820.24,6864.0,6805.54,6823.7,12395.528,84668807.10971,35708
1586858400000,2020-04-14 10:00:00,BTCUSDT,6841.17,6874.25,6816.77,6820.2,13483.916000000001,92347470.5987,44494
1586854800000,2020-04-14 09:00:00,BTCUSDT,6778.72,6853.0,6759.49,6841.11,11825.776000000002,80440230.31975,38421
1586851200000,2020-04-14 08:00:00,BTCUSDT,6815.01,6816.51,6751.0,6778.5,17582.058,119230604.60643001,53025
1586847600000,2020-04-14 07:00:00,BTCUSDT,6867.6,6888.08,6811.0,6815.11,14457.851999999999,98937515.60851,44263
1586844000000,2020-04-14 06:00:00,BTCUSDT,6878.45,6879.0,6851.0,6867.59,5526.313,37938063.035670005,20739
1586840400000,2020-04-14 05:00:00,BTCUSDT,6880.8,6895.0,6861.5,6878.4,6688.130999999999,46004285.57261,23623
1586836800000,2020-04-14 04:00:00,BTCUSDT,6880.86,6916.55,6872.27,6880.79,13038.138,89908285.07918,41576
1586833200000,2020-04-14 03:00:00,BTCUSDT,6848.7,6895.0,6832.0,6880.89,8266.899,56782441.240269996,28036
1586829600000,2020-04-14 02:00:00,BTCUSDT,6845.67,6865.0,6839.16,6848.53,6498.003000000001,44529510.90768,24002
1586826000000,2020-04-14 01:00:00,BTCUSDT,6823.94,6856.01,6801.0,6845.67,7831.19,53447379.42462,28865
1586822400000,2020-04-14 00:00:00,BTCUSDT,6834.01,6870.0,6803.21,6823.94,8901.633,60906363.75712,35096
1586818800000,2020-04-13 23:00:00,BTCUSDT,6865.31,6887.0,6809.81,6834.0,10110.482,69227605.92864001,33481
1586815200000,2020-04-13 22:00:00,BTCUSDT,6824.02,6890.38,6801.0,6865.0,13820.821000000002,94616992.94311999,44983
1586811600000,2020-04-13 21:00:00,BTCUSDT,6807.59,6880.0,6784.87,6824.02,18177.174,124408927.28413999,60119
1586808000000,2020-04-13 20:00:00,BTCUSDT,6768.01,6826.82,6767.4,6807.56,11051.729,75144365.71925999,41538
1586804400000,2020-04-13 19:00:00,BTCUSDT,6745.51,6799.5,6744.23,6768.27,9328.694,63173345.93885,34029
1586800800000,2020-04-13 18:00:00,BTCUSDT,6749.66,6778.0,6742.21,6745.58,8289.134,56026859.604559995,32586
1586797200000,2020-04-13 17:00:00,BTCUSDT,6751.3,6778.0,6737.0,6749.78,7417.6,50119266.811,34018
1586793600000,2020-04-13 16:00:00,BTCUSDT,6761.22,6798.2,6726.78,6751.29,16267.078000000001,109957847.71498,55612
1586790000000,2020-04-13 15:00:00,BTCUSDT,6710.63,6800.0,6691.53,6760.5,21819.577,147148936.13939,59903
1586786400000,2020-04-13 14:00:00,BTCUSDT,6617.17,6754.5,6605.25,6710.26,33134.498999999996,221996104.97421002,88220
1586782800000,2020-04-13 13:00:00,BTCUSDT,6692.03,6721.8,6592.96,6616.41,25726.69,171662648.36856002,66888
1586779200000,2020-04-13 12:00:00,BTCUSDT,6765.43,6771.86,6650.0,6692.04,29756.876,199099971.28001,79542
1586775600000,2020-04-13 11:00:00,BTCUSDT,6714.46,6830.0,6696.7,6767.01,29807.528,202087976.43255,88076
1586772000000,2020-04-13 10:00:00,BTCUSDT,6681.41,6719.49,6681.19,6714.46,9093.947,60915335.40576,28818
1586768400000,2020-04-13 09:00:00,BTCUSDT,6698.0,6701.73,6651.0,6681.47,9994.751,66721460.1257,31836
1586764800000,2020-04-13 08:00:00,BTCUSDT,6694.92,6717.25,6680.0,6698.0,8282.37,55505273.05075,29456
1586761200000,2020-04-13 07:00:00,BTCUSDT,6729.35,6730.0,6668.0,6694.93,10381.725,69496493.19654,30686
1586757600000,2020-04-13 06:00:00,BTCUSDT,6688.51,6732.0,6680.7,6729.35,9781.259,65664947.61973,30394
1586754000000,2020-04-13 05:00:00,BTCUSDT,6682.93,6708.87,6675.63,6688.51,7073.217,47349704.9733,21757
1586750400000,2020-04-13 04:00:00,BTCUSDT,6671.01,6705.64,6633.33,6682.87,11144.101999999999,74434488.47456999,34627
1586746800000,2020-04-13 03:00:00,BTCUSDT,6716.14,6716.14,6658.31,6671.0,10144.065,67843564.3651,31231
1586743200000,2020-04-13 02:00:00,BTCUSDT,6685.01,6723.13,6651.35,6717.47,15068.964,100808473.48169,45229
1586739600000,2020-04-13 01:00:00,BTCUSDT,6712.62,6731.71,6642.5,6685.01,22481.053,150383727.79397,65347
1586736000000,2020-04-13 00:00:00,BTCUSDT,6900.19,6900.99,6558.0,6712.62,73801.438,496301473.94477004,189226
1586732400000,2020-04-12 23:00:00,BTCUSDT,7024.2,7031.47,6877.94,6900.52,21295.197999999997,148147007.30878,65724
1586728800000,2020-04-12 22:00:00,BTCUSDT,7108.81,7134.67,6951.0,7024.2,28387.355,199137259.37348,85987
1586725200000,2020-04-12 21:00:00,BTCUSDT,7095.0,7112.98,7068.0,7108.94,8134.4980000000005,57701425.532469995,31548
1586721600000,2020-04-12 20:00:00,BTCUSDT,7108.63,7149.26,7063.0,7095.0,12370.122,88001782.04731,34595
1586718000000,2020-04-12 19:00:00,BTCUSDT,7093.48,7149.99,7089.23,7108.63,12903.41,91862658.78471999,31741
1586714400000,2020-04-12 18:00:00,BTCUSDT,7087.66,7105.0,7063.03,7093.51,10850.36,76896734.08279,33152
1586710800000,2020-04-12 17:00:00,BTCUSDT,7138.27,7173.98,7046.32,7087.68,38333.972,272675876.90139,95568
1586707200000,2020-04-12 16:00:00,BTCUSDT,7014.29,7139.0,7007.0,7138.26,38388.885,271415657.36225,98510
1586703600000,2020-04-12 15:00:00,BTCUSDT,6961.33,7028.0,6952.24,7014.12,18498.613,129220769.10995,48064
1586700000000,2020-04-12 14:00:00,BTCUSDT,6914.96,6995.0,6905.0,6961.46,27762.066000000003,193210384.93669,76618
1586696400000,2020-04-12 13:00:00,BTCUSDT,6906.84,6922.0,6880.0,6915.0,9425.31,65065051.795540005,36087
1586692800000,2020-04-12 12:00:00,BTCUSDT,6844.81,6926.2,6844.0,6906.83,19008.953,131033354.80131,56147
1586689200000,2020-04-12 11:00:00,BTCUSDT,6833.0,6871.0,6832.99,6844.8,8522.575,58398166.18007,29595
1586685600000,2020-04-12 10:00:00,BTCUSDT,6840.5,6848.54,6821.45,6833.0,4197.975,28679362.844309997,18116
1586682000000,2020-04-12 09:00:00,BTCUSDT,6826.6,6856.09,6826.41,6840.56,6795.089,46501110.15241,21894
1586678400000,2020-04-12 08:00:00,BTCUSDT,6825.85,6837.4,6821.71,6827.1,4590.419,31349683.7042,14821
1586674800000,2020-04-12 07:00:00,BTCUSDT,6822.1,6830.0,6801.85,6825.48,4328.753,29508754.676579997,16596
1586671200000,2020-04-12 06:00:00,BTCUSDT,6830.0,6837.11,6810.0,6822.07,4153.402,28338106.969720002,16315
1586667600000,2020-04-12 05:00:00,BTCUSDT,6814.02,6842.34,6806.72,6830.16,5406.654,36895874.64869,18570
1586664000000,2020-04-12 04:00:00,BTCUSDT,6806.23,6822.31,6775.66,6814.01,7259.946999999999,49370211.24488,23697
1586660400000,2020-04-12 03:00:00,BTCUSDT,6817.75,6825.0,6800.0,6806.32,5093.52,34693244.005890004,18421
1586656800000,2020-04-12 02:00:00,BTCUSDT,6846.82,6850.57,6785.22,6817.65,10746.608,73228466.70592,36279
1586653200000,2020-04-12 01:00:00,BTCUSDT,6865.97,6877.91,6836.89,6846.41,6197.276999999999,42510527.750690006,22722
1586649600000,2020-04-12 00:00:00,BTCUSDT,6874.17,6908.0,6860.0,6865.97,8943.860999999999,61555658.6163,29672
1586646000000,2020-04-11 23:00:00,BTCUSDT,6858.2,6885.69,6842.26,6874.18,6788.768,46616810.49237,23648
1586642400000,2020-04-11 22:00:00,BTCUSDT,6858.61,6880.0,6837.16,6858.0,10428.56,71543125.43736,37328
1586638800000,2020-04-11 21:00:00,BTCUSDT,6782.0,6869.49,6767.34,6858.9,13747.318000000001,93793165.71038,41137
1586635200000,2020-04-11 20:00:00,BTCUSDT,6801.28,6801.69,6757.29,6781.99,10646.618999999999,72130379.23125,34527
1586631600000,2020-04-11 19:00:00,BTCUSDT,6810.0,6825.68,6781.9,6801.28,8823.598,60021144.72995,30805
1586628000000,2020-04-11 18:00:00,BTCUSDT,6783.8,6826.68,6775.0,6810.01,9094.365,61816658.06349,30566
1586624400000,2020-04-11 17:00:00,BTCUSDT,6810.0,6827.1,6769.16,6784.42,14286.57,97135850.30139,38417
1586620800000,2020-04-11 16:00:00,BTCUSDT,6829.2,6859.02,6789.48,6810.0,13876.443000000001,94678674.51544,44431
1586617200000,2020-04-11 15:00:00,BTCUSDT,6813.8,6856.11,6813.8,6830.0,7747.471,52958326.77487,27502
1586613600000,2020-04-11 14:00:00,BTCUSDT,6851.4,6851.42,6802.22,6813.58,14790.065,100961602.27742,47275
1586610000000,2020-04-11 13:00:00,BTCUSDT,6873.0,6878.77,6837.61,6851.42,5148.43,35309454.64741,21712
1586606400000,2020-04-11 12:00:00,BTCUSDT,6875.98,6887.12,6854.61,6872.99,6533.018,44877160.19968,21824
1586602800000,2020-04-11 11:00:00,BTCUSDT,6835.58,6888.8,6833.99,6876.45,10345.723,71077495.82071,32243
1586599200000,2020-04-11 10:00:00,BTCUSDT,6853.51,6866.45,6831.8,6835.63,7576.85,51892585.60808,27164
1586595600000,2020-04-11 09:00:00,BTCUSDT,6875.16,6883.4,6828.19,6853.52,11972.523000000001,82057078.80558,36129
1586592000000,2020-04-11 08:00:00,BTCUSDT,6873.0,6893.4,6858.59,6875.2,6414.632,44121114.57655,20668
1586588400000,2020-04-11 07:00:00,BTCUSDT,6917.8,6920.0,6856.0,6873.0,13400.248,92173806.86084001,35427
1586584800000,2020-04-11 06:00:00,BTCUSDT,6921.21,6928.9,6906.0,6918.51,5148.68,35619650.32981,15899
1586581200000,2020-04-11 05:00:00,BTCUSDT,6905.67,6927.34,6893.01,6921.21,5988.646,41393038.768929996,18800
1586577600000,2020-04-11 04:00:00,BTCUSDT,6905.12,6944.28,6897.0,6905.41,10583.733999999999,73242896.26626,28238
1586574000000,2020-04-11 03:00:00,BTCUSDT,6905.97,6913.0,6890.0,6905.5,4807.068,33174608.22317,13765
1586570400000,2020-04-11 02:00:00,BTCUSDT,6904.41,6918.54,6881.15,6905.97,6806.93,46973452.21996,22023
1586566800000,2020-04-11 01:00:00,BTCUSDT,6901.1,6917.8,6876.0,6904.24,7896.808000000001,54451272.66819,24066
1586563200000,2020-04-11 00:00:00,BTCUSDT,6858.0,6909.0,6835.0,6900.68,11304.777,77681767.02255,29735
1586559600000,2020-04-10 23:00:00,BTCUSDT,6853.92,6873.68,6815.2,6857.82,8995.562,61583419.32356,28883
1586556000000,2020-04-10 22:00:00,BTCUSDT,6893.51,6915.0,6821.56,6853.12,11744.642,80683621.74986,36908
1586552400000,2020-04-10 21:00:00,BTCUSDT,6908.44,6930.0,6877.0,6893.51,7244.289000000001,50051662.8427,27950
1586548800000,2020-04-10 20:00:00,BTCUSDT,6897.62,6915.0,6873.31,6908.4,8787.564,60590417.80798001,27256
1586545200000,2020-04-10 19:00:00,BTCUSDT,6911.8,6946.96,6851.0,6897.63,17886.978,123536254.9878,53962
1586541600000,2020-04-10 18:00:00,BTCUSDT,6862.22,6921.72,6843.05,6911.87,13608.222,93725872.14239,49012
1586538000000,2020-04-10 17:00:00,BTCUSDT,6856.38,6895.93,6836.59,6862.26,18056.755,124004295.12811999,52739
1586534400000,2020-04-10 16:00:00,BTCUSDT,6767.64,6864.53,6744.39,6856.0,22317.257,152058555.11115,62958
1586530800000,2020-04-10 15:00:00,BTCUSDT,6848.43,6866.0,6741.0,6766.65,38881.363,264285098.43286002,103114
1586527200000,2020-04-10 14:00:00,BTCUSDT,6894.46,6910.33,6831.0,6848.48,18799.22,129135679.31156999,58979
1586523600000,2020-04-10 13:00:00,BTCUSDT,6921.21,6921.55,6799.68,6894.47,28430.855,195346021.27192,81748
1586520000000,2020-04-10 12:00:00,BTCUSDT,6899.43,6928.82,6883.0,6921.43,10015.231,69202400.35234,41079
1586516400000,2020-04-10 11:00:00,BTCUSDT,6934.41,6937.05,6891.46,6899.42,9702.132,67057548.72712,45548
1586512800000,2020-04-10 10:00:00,BTCUSDT,6923.21,6949.0,6897.1,6934.41,11379.353000000001,78792432.08224,48359
1586509200000,2020-04-10 09:00:00,BTCUSDT,6918.39,6940.59,6851.0,6923.98,18394.863999999998,126955548.61904,68144
1586505600000,2020-04-10 08:00:00,BTCUSDT,6919.58,6966.07,6871.0,6918.39,18414.756999999998,127511959.09107,64961
1586502000000,2020-04-10 07:00:00,BTCUSDT,6955.01,6957.8,6860.0,6919.58,28701.751,198340927.51363,85309
1586498400000,2020-04-10 06:00:00,BTCUSDT,6952.69,6998.4,6929.29,6955.01,20183.279,140667465.60244,64117
1586494800000,2020-04-10 05:00:00,BTCUSDT,7137.66,7137.76,6900.0,6952.11,52104.53400000001,363940149.04442,129361
1586491200000,2020-04-10 04:00:00,BTCUSDT,7172.69,7173.03,7074.53,7137.7,30162.185,215005585.85396,87412
1586487600000,2020-04-10 03:00:00,BTCUSDT,7247.74,7249.0,7155.0,7172.94,17057.817,122830249.55166002,53940
1586484000000,2020-04-10 02:00:00,BTCUSDT,7258.16,7268.84,7203.97,7247.64,13025.841999999999,94286261.28151,43884
1586480400000,2020-04-10 01:00:00,BTCUSDT,7288.06,7288.22,7251.0,7258.07,6314.741,45880559.72215,23706
1586476800000,2020-04-10 00:00:00,BTCUSDT,7278.83,7290.0,7247.15,7288.01,9939.26,72250795.06864001,27404
1586473200000,2020-04-09 23:00:00,BTCUSDT,7305.08,7310.0,7270.0,7278.65,5873.391,42794519.174059995,19592
1586469600000,2020-04-09 22:00:00,BTCUSDT,7308.03,7311.76,7278.57,7306.1,5221.315,38098007.56343,20325
1586466000000,2020-04-09 21:00:00,BTCUSDT,7290.0,7310.0,7261.06,7308.4,6982.144,50890815.85561,24528
1586462400000,2020-04-09 20:00:00,BTCUSDT,7258.01,7300.0,7236.2,7289.82,10055.247,73050023.93053001,34016
1586458800000,2020-04-09 19:00:00,BTCUSDT,7253.43,7273.0,7240.0,7258.0,9369.476999999999,67973144.91193001,39235
1586455200000,2020-04-09 18:00:00,BTCUSDT,7290.55,7291.54,7225.09,7253.45,15298.673999999999,111064175.34639,40594
1586451600000,2020-04-09 17:00:00,BTCUSDT,7276.5,7310.01,7267.11,7290.54,10325.796999999999,75304699.10775,29234
1586448000000,2020-04-09 16:00:00,BTCUSDT,7277.51,7296.18,7260.05,7276.49,8866.619,64538148.6439,27095
1586444400000,2020-04-09 15:00:00,BTCUSDT,7317.96,7320.0,7243.0,7277.9,15647.05,113944124.29776001,43732
1586440800000,2020-04-09 14:00:00,BTCUSDT,7322.15,7345.0,7283.46,7318.22,20208.05,147718846.26888,54467
1586437200000,2020-04-09 13:00:00,BTCUSDT,7296.92,7339.43,7272.0,7322.34,21955.162999999997,160443923.00053,62669
1586433600000,2020-04-09 12:00:00,BTCUSDT,7180.0,7303.84,7105.98,7296.36,43307.519,312327162.84168,103036
1586430000000,2020-04-09 11:00:00,BTCUSDT,7303.77,7323.0,7135.97,7179.77,25137.714,181867771.26806998,65180
1586426400000,2020-04-09 10:00:00,BTCUSDT,7289.39,7310.0,7272.15,7303.51,7457.354,54414557.8067,25420
1586422800000,2020-04-09 09:00:00,BTCUSDT,7324.88,7324.88,7289.39,7289.39,7870.045,57505603.448740005,25771
1586419200000,2020-04-09 08:00:00,BTCUSDT,7325.57,7345.0,7307.28,7324.88,9959.043,73006778.45261,31590
1586415600000,2020-04-09 07:00:00,BTCUSDT,7312.0,7332.86,7282.0,7325.57,8004.315,58510222.063159995,23947
1586412000000,2020-04-09 06:00:00,BTCUSDT,7303.83,7319.0,7289.44,7312.0,6877.9169999999995,50248750.21252,19258
1586408400000,2020-04-09 05:00:00,BTCUSDT,7283.05,7306.83,7270.0,7303.88,6650.559,48463892.78292,19942
1586404800000,2020-04-09 04:00:00,BTCUSDT,7280.76,7292.97,7235.51,7282.32,12180.204,88426273.89031,30347
1586401200000,2020-04-09 03:00:00,BTCUSDT,7314.37,7314.89,7256.0,7281.38,9708.923,70681457.25677,25765
1586397600000,2020-04-09 02:00:00,BTCUSDT,7309.07,7320.89,7292.09,7314.37,5950.021,43482712.04063,18424
1586394000000,2020-04-09 01:00:00,BTCUSDT,7344.14,7347.92,7285.0,7308.72,10847.366000000002,79344049.16689,28711
1586390400000,2020-04-09 00:00:00,BTCUSDT,7357.15,7365.69,7320.0,7343.93,9884.674,72592124.06117,31360
1586386800000,2020-04-08 23:00:00,BTCUSDT,7355.5,7390.0,7337.47,7357.66,12288.196000000002,90487528.84771,37549
1586383200000,2020-04-08 22:00:00,BTCUSDT,7318.88,7376.62,7307.0,7354.93,9398.595,69023993.16015999,35029
1586379600000,2020-04-08 21:00:00,BTCUSDT,7314.59,7355.0,7282.0,7318.89,10410.497,76239331.53578,35295
1586376000000,2020-04-08 20:00:00,BTCUSDT,7303.21,7359.47,7301.73,7313.68,13074.693000000001,95857223.98634,51068
1586372400000,2020-04-08 19:00:00,BTCUSDT,7316.09,7333.0,7260.0,7302.54,14854.181,108297129.06064,60198
1586368800000,2020-04-08 18:00:00,BTCUSDT,7304.8,7331.0,7290.0,7316.0,7365.576999999999,53868612.01003,35534
1586365200000,2020-04-08 17:00:00,BTCUSDT,7319.28,7347.59,7290.99,7304.6,12803.329,93709310.01525,45322
1586361600000,2020-04-08 16:00:00,BTCUSDT,7273.81,7332.0,7250.0,7319.15,19804.923,144438382.54212,61089
1586358000000,2020-04-08 15:00:00,BTCUSDT,7267.5,7299.0,7252.0,7273.79,10782.423,78442038.89743,38208
1586354400000,2020-04-08 14:00:00,BTCUSDT,7217.99,7269.44,7216.4,7267.67,12245.438,88770834.15563,39854
1586350800000,2020-04-08 13:00:00,BTCUSDT,7275.31,7306.18,7192.0,7217.99,17651.505,128094015.23153001,55198
1586347200000,2020-04-08 12:00:00,BTCUSDT,7287.3,7338.3,7220.28,7275.14,20578.246,149797523.97868,58031
1586343600000,2020-04-08 11:00:00,BTCUSDT,7245.92,7299.17,7230.0,7287.3,12360.222,89736980.50225,34403
1586340000000,2020-04-08 10:00:00,BTCUSDT,7297.0,7343.46,7210.46,7245.93,21033.778,152960914.18761,54423
1586336400000,2020-04-08 09:00:00,BTCUSDT,7288.0,7320.0,7264.0,7296.25,12218.332,89099357.06814,35448
1586332800000,2020-04-08 08:00:00,BTCUSDT,7319.58,7329.16,7256.0,7287.84,15774.97,115015730.07105,37113
1586329200000,2020-04-08 07:00:00,BTCUSDT,7314.87,7347.0,7295.0,7319.55,10612.114,77709128.82286,30926
1586325600000,2020-04-08 06:00:00,BTCUSDT,7407.35,7417.83,7280.0,7314.91,20638.223,151461404.91529,51291
1586322000000,2020-04-08 05:00:00,BTCUSDT,7351.24,7412.0,7321.0,7407.19,12568.756000000001,92561413.16051,33142
1586318400000,2020-04-08 04:00:00,BTCUSDT,7349.52,7370.0,7323.3,7351.26,10646.028999999999,78222749.17246999,28213
1586314800000,2020-04-08 03:00:00,BTCUSDT,7262.38,7385.52,7258.49,7348.71,23636.072999999997,173267088.68745,61700
1586311200000,2020-04-08 02:00:00,BTCUSDT,7160.3,7278.97,7157.1,7262.37,15065.718,108945327.82958001,39170
1586307600000,2020-04-08 01:00:00,BTCUSDT,7152.94,7188.0,7152.72,7160.02,5511.285,39527659.23253,18097
1586304000000,2020-04-08 00:00:00,BTCUSDT,7192.9,7210.0,7145.14,7153.32,11276.472,80997273.24554001,30779
1586300400000,2020-04-07 23:00:00,BTCUSDT,7168.53,7210.0,7157.39,7192.9,8375.821,60148169.99782,24606
1586296800000,2020-04-07 22:00:00,BTCUSDT,7167.4,7197.77,7125.0,7168.48,11460.705,82156396.41841,30731
1586293200000,2020-04-07 21:00:00,BTCUSDT,7117.03,7217.0,7079.68,7168.46,17241.582,123298764.65244,43381
1586289600000,2020-04-07 20:00:00,BTCUSDT,7284.29,7289.05,7070.43,7117.05,44796.47,320510586.92147005,99815
1586286000000,2020-04-07 19:00:00,BTCUSDT,7301.24,7354.99,7280.19,7284.44,14478.44,105975225.84718001,37960
1586282400000,2020-04-07 18:00:00,BTCUSDT,7345.04,7350.0,7277.68,7300.58,13823.62,101007020.27646999,36017
1586278800000,2020-04-07 17:00:00,BTCUSDT,7363.81,7370.0,7316.0,7345.39,9095.726,66761054.199880004,28309
1586275200000,2020-04-07 16:00:00,BTCUSDT,7312.81,7381.53,7309.18,7364.33,14038.403,103271231.85743001,43688
1586271600000,2020-04-07 15:00:00,BTCUSDT,7277.66,7339.68,7275.57,7312.81,13095.378999999999,95728420.83234,39471
1586268000000,2020-04-07 14:00:00,BTCUSDT,7345.45,7348.19,7253.05,7278.41,24699.167999999998,180277687.07493,61359
1586264400000,2020-04-07 13:00:00,BTCUSDT,7334.7,7389.0,7330.33,7345.01,13834.816,101852861.53798,40951
1586260800000,2020-04-07 12:00:00,BTCUSDT,7380.0,7457.0,7289.39,7333.56,33523.602,247206645.18622002,81548
1586257200000,2020-04-07 11:00:00,BTCUSDT,7416.9,7416.9,7360.0,7380.0,16852.3,124549081.05957,45729
1586253600000,2020-04-07 10:00:00,BTCUSDT,7368.04,7439.0,7362.0,7416.96,20134.267,149008736.97961,54172
1586250000000,2020-04-07 09:00:00,BTCUSDT,7353.59,7372.0,7332.25,7367.98,9211.244,67722999.40529001,25234
1586246400000,2020-04-07 08:00:00,BTCUSDT,7372.88,7379.57,7312.41,7353.35,14120.343,103740811.74549,35968
